INDEX,news_title,언론사,뉴스 게시일자,기사 반응 수,comments,댓글 공감 수,댓글 답글 수,gender_bias,other_bias,none_bias,hate,offensive,none_hate
4615,"""[어게인TV]""친자 확인완료""...'SKY캐슬' 염정아VS김보라, 전쟁 시작""",MBC연예,2022-08-02,19,아무리그래도 오나라 머리끄댕이잡고 메이플시럽은 넘했다,2,3,0.026703706,0.229580507,0.794243097,0.153618798,0.382788986,0.345821053
4616,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,한국여자들이 방송프로 다말아먹네,0,2,0.819851637,0.244122908,0.088547237,0.727882504,0.33838135,0.087911315
4617,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,기안저사람은 해명하면서 말할때도 엉성하니 ㅡㅡ,0,1,0.025467467,0.120432563,0.892411768,0.100240231,0.318500012,0.551138222
4618,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,세얼간이라는 말좀 그만들하시고멤버들좀 바꼈으면 좋겠다6명전부 이제너무 식상함.그정도들 해먹었으면알아서들 좀 물러나시지다들 염치들도 좋은듯,1,4,0.029241113,0.223649651,0.794192016,0.104713961,0.419484943,0.429660976
4619,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,매번 논란과 해명의 반복이라......,2,10,0.024324972,0.109835893,0.910155773,0.060082369,0.326822281,0.648719251
4620,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,맴버좀 싹 바꿔라 이제 ㅡㅡ,2,8,0.026679648,0.095707528,0.909123182,0.055910449,0.238283098,0.725604713
4621,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,헨리가 찍어서 독도의 중요함을 모르는구나 독도방향이란 글씨가 다 나오게 찍어야 상징성이 있지 방향만 나왔네,28,237,0.025740711,0.201322868,0.805778623,0.115584128,0.332872629,0.515483916
4622,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,눈치 더럽게 없고 그만 봤으면 싶다 진심,0,1,0.028486587,0.146282732,0.860627532,0.139551133,0.368248463,0.415811598
4623,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",헤럴드POP,2022-08-30,5,할일없는 여자들 꼭 뚱뚱한 여자 꼭불만이더라 너 빨간팬,1,1,0.858711123,0.224817261,0.09095972,0.761482477,0.319442391,0.098647319
4624,"""[어저께TV] '나혼자산다' 김연경, 中 점령한 슈스 싱글라이프(ft.보일러)""",스포츠월드,2022-08-30,5,통역사 귀엽더만ㅋㅋ둘이 안심심하고 잘놀던데~;;,1,8,0.035479315,0.083263434,0.907065988,0.055108089,0.20858492,0.756415725
4625,"""[어저께TV] '나혼자산다' 김연경, 中 점령한 슈스 싱글라이프(ft.보일러)""",스포츠월드,2022-08-30,5,답답하긴 한데 둘이 친해보이던데 이런 반응을 연경선수가 원하진 않을듯.. 정 불편하면 자르겠죠,2,6,0.035605025,0.079370253,0.915990472,0.041321643,0.227124348,0.78942132
4626,"""[어저께TV] '나혼자산다' 김연경, 中 점령한 슈스 싱글라이프(ft.보일러)""",스포츠월드,2022-08-30,5,난 통역도 힘들겠다 싶었는데? 김선수가 답답한 일이 많았는지 말투에 짜증이 있었음. 그나마 금방 잊어버리고 기분푸는 스타일이고 친해지면 더 잘 챙길 것 같았음,3,5,0.029516768,0.101128526,0.907256007,0.041003395,0.230541289,0.769719958
4627,"""[어저께TV] '집사부일체' 이상윤부터 양세형까지, 말하지 못한 고민들""",뉴스1,2022-08-30,5,갑작스럽게 감정을 흔드는 방법은 사이비 교주들이 많이 쓰는 방법이다. 절대적 행복과 불행은 없다. 새로운 면들을 본다는 건 신선하지만 이상윤씨 전씨 같은 분들 조심하세요.,3,21,0.024832848,0.17019546,0.819446981,0.11237222,0.273956835,0.56886512
4628,"""[어저께TV] '집사부일체' 이상윤부터 양세형까지, 말하지 못한 고민들""",뉴스1,2022-08-30,5,예능인데 웃긴 애가 단 한명도 없는 이상한 프로그램... 걍 사람이좋다 같음,1,2,0.040739331,0.225282967,0.747384131,0.116965979,0.470843285,0.411667168
4629,"""[어저께TV] '집사부일체' 이상윤부터 양세형까지, 말하지 못한 고민들""",뉴스1,2022-08-30,5,"양세형은 개그맨인데 괴짜, 또라이가 뭐 어때서? 그런 타이틀이 서운함 개그맨 못하지",4,5,0.063167706,0.313406497,0.571966112,0.252076685,0.459750712,0.21937795
4630,"""[어저께TV] '집사부일체' 이상윤부터 양세형까지, 말하지 못한 고민들""",뉴스1,2022-08-30,5,고이은주배우와 서로사랑했다고했을때랑 너무다른모습ㅇ다,1,1,0.038004138,0.079220258,0.9258039,0.041899379,0.197345659,0.825583696
4631,"""[어저께TV] ""덴돈집 대박·다코야키집 개과천선""..역시 '백종원의 골목식당'""",MBC연예,2022-08-30,5,주작과 대본에 속아넘어가는 순진한 시청자들 ㅋㅋㅋ 패떳에서 충분히 알고 느껴도 또 몰입 ㅋ,1,1,0.08267238,0.45264557,0.476965725,0.355965286,0.465159595,0.217222139
4632,"""[어저께TV] ""덴돈집 대박·다코야키집 개과천선""..역시 '백종원의 골목식당'""",MBC연예,2022-08-30,5,애휴 쪽바리음식 좋다고쳐먹내 개돼지들ㅋㅋㅋ,1,3,0.393682241,0.484301984,0.191162184,0.744654596,0.380552024,0.094763003
4633,"""[어저께TV] ""덴돈집 대박·다코야키집 개과천선""..역시 '백종원의 골목식당'""",MBC연예,2022-08-30,5,김밥집 아저씨 아줌마........... 애정표현은 집에가서 하시길 ㅡㅡ,1,1,0.105966382,0.196831882,0.571018994,0.30310145,0.350599885,0.205811769
4634,"""[어저께TV] ""특별출연→사망?""…'식샤3' 서현진을 죽였어야 속이 시원했냐""",스포티비뉴스,2022-08-30,5,먹방 보는 시청자 수준을 알겠다. 그냥 자기 맘에 안들면 작가도 물어뜯고 연기자도 물어뜯는 아주 질 나쁜 악질들이네.,32,104,0.082099944,0.366124511,0.557541311,0.364701599,0.38540718,0.16162096
4635,"""[어저께TV] ""특별출연→사망?""…'식샤3' 서현진을 죽였어야 속이 시원했냐""",스포티비뉴스,2022-08-30,5,하여가 아줌마들 드라마 보면서 감놔배놔 하는건 알아줘야 한다니까 ㅋㅋ 서현진 죽었다고 안본다고? 안보긴 개뿔.담주에도 TV에 눈깔 처박고 있을게 뻔하지.,0,3,0.515071809,0.294708014,0.18952556,0.621821642,0.357873023,0.078653634
4636,"""[어저께TV] ""특별출연→사망?""…'식샤3' 서현진을 죽였어야 속이 시원했냐""",스포티비뉴스,2022-08-30,5,그럼 서현진이 서브를 하겠냐 .... 이미 백진희가 주인공으로 나오는데 ㅋ 어그로 하지마,18,6,0.032415312,0.097751386,0.87098217,0.068470515,0.373010337,0.565388262
4637,"""[어저께TV] ""특별출연→사망?""…'식샤3' 서현진을 죽였어야 속이 시원했냐""",스포티비뉴스,2022-08-30,5,이유가 있겠지. 작가가 너희들 말 들어가며 글 써야겠냐? 뭐 이런 시청자들이 있냐??,58,463,0.036857601,0.206685394,0.802966595,0.132373333,0.437494636,0.32861796
4638,"""[어저께TV] ""특별출연→사망?""…'식샤3' 서현진을 죽였어야 속이 시원했냐""",스포티비뉴스,2022-08-30,5,"그냥 봐라. 당신들이 작가도 아니고, 작가를 휘두를 사람도 아니면서. 작가의 의중을 그냥 보면 되지. 단지 드라마일 뿐이다. 현실과 착각하지말고, 작가를 휘두르는 갑이 되지 마라.",5,14,0.043246474,0.25130555,0.697696149,0.150345996,0.399928302,0.328739136
4639,"""[어저께TV] “父가 전 멘사회장”..‘문제적남자’ 이시원, 깔수록 놀라운 뇌섹녀""",일간스포츠,2022-08-30,5,댓글이 없네....,1,1,0.026325371,0.096202336,0.918375313,0.072839126,0.266501069,0.703287959
4640,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,태희 언니 올해 컴백한다고 소속사 대표가 그러던데 보고 싶다. 이전보다 훨씬 감정이 풍부해 졌다고 최근 화보인터뷰에서 그랬던데.,2,5,0.032936171,0.089069843,0.895921886,0.042071104,0.250835866,0.773560405
4641,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,윤소희 신인때부터 눈여겨왔지만 내생각보드 더 겸손하면서 이쁜배우일줄이야..더 좋아할수밖에없네..,5,5,0.035250206,0.090068623,0.923583746,0.04151484,0.183025301,0.834644437
4642,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,학사비리 있을기다 추적해바,0,0,0.03314013,0.29636842,0.758395791,0.177104577,0.401297301,0.340633512
4643,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,얼굴도 완전 미인인데다ㅠㅠ 똑똑하기까지 정말 부럽습니다,0,0,0.0480606,0.075878389,0.923982084,0.04762217,0.135701582,0.878600717
4644,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,김태희 서울대 미대 정도 가지고 윤소희한테 상대가 안되지 설대도 설대 나름인데 정말 똑똑했네,0,9,0.029874835,0.103269309,0.873770356,0.060126584,0.267967492,0.698721766
4645,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,김태희도 십년전엔 서울대출신 발연기에 땅꼬마라고 가루가되도록 까였었지 ㅋ 비랑 결혼하고 급호감케이스로 바뀐거지 그때까지는 안티가 더많았음 윤소희도 똑같은 루트로 까이네 ㅋ,1,2,0.065242812,0.305444211,0.605350375,0.195701867,0.405287921,0.277019292
4646,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,서울대가기가 더힘든건 사실이지.,42,311,0.029569965,0.151873618,0.880441308,0.044189464,0.328333318,0.709326148
4647,"""[엑's PICK] '인생술집' 윤소희 ""과학고 조기졸업, 김태희 때문에 카이스트 진학""",마이데일리,2022-09-02,7,과고에서 서울대가 카이스트보다 훨씬가기힘든데?,4,8,0.028336857,0.119421318,0.865549684,0.055378836,0.320061088,0.704747677
4648,"""[엑's 리뷰] ""♥장현승""...신수지, 사랑 앞에 당당한 쿨한 언니""",디스패치,2022-09-02,7,침대에선 어떨까,34,70,0.029361125,0.088153146,0.918009043,0.06081903,0.207039878,0.725976765
4649,"""[엑's 리뷰] ""♥장현승""...신수지, 사랑 앞에 당당한 쿨한 언니""",디스패치,2022-09-02,7,신수지 겁나이쁜데 얼굴몸매ㄷㄷ 부럽다,0,11,0.047432184,0.109704256,0.857182741,0.06954702,0.278486043,0.660788596
4650,"""[엑's 리뷰] ""♥장현승""...신수지, 사랑 앞에 당당한 쿨한 언니""",디스패치,2022-09-02,7,신수지 얘도 비호감별로 이쁘지도 호감도 아닌데엄청 나대는 스타일티비나오지마라 보기싫다,6,42,0.063622855,0.290967941,0.671580434,0.261232823,0.470393121,0.213679031
4651,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,빅뱅이 낫나요?? 동방신기가 낫나요??,18,31,0.026665065,0.109482683,0.895947814,0.052413411,0.315832138,0.664400101
4652,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,ㅈㄴ 작위적인느낌,1,1,0.032334775,0.084551387,0.922170341,0.051306728,0.219973996,0.777156293
4653,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,최강창민 왤케 급삭았냐ㅋ,2,8,0.058569044,0.174946696,0.783678591,0.188266814,0.386732936,0.269477367
4654,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,슬슬 노잼 스엠화 되어가고 있다....,2,9,0.032105729,0.139658377,0.813579261,0.098793097,0.315435886,0.488860518
4655,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,유천이랑 연락하죠?,1,1,0.030217214,0.078043774,0.92488426,0.051549643,0.222649679,0.764869928
4656,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,여기서 이거 어제 안본 사람이 한 50프로는 될걸?기사 제목에 따라 댓글이 찬양이냐 악플이냐로 갈라지더라 스엠에서 돈주고 쓴 기사같다,4,5,0.034187097,0.203332588,0.710130811,0.164320916,0.378405929,0.313459098
4657,"""[엑's 이슈] '나혼자' 유노윤호·최강창민, 치명적 매력에 '입덕' 군단 생성""",엑스포츠뉴스,2022-09-02,7,유노윤호같음 사람 진짜 싫음,3,7,0.030169824,0.143511802,0.876652598,0.094101571,0.312963307,0.594445825
4658,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,방송 연출 탓하는 건가? 제가 보기엔 충분히 현주 선택할 게 보였고 그 선택도 충분히 타당해 보였는데요. 그냥 기자님도 헛소리 싸면서 여론몰이 마시고 현실로 돌아오시면 문제 해결 될 듯해요,0,3,0.027769426,0.115726367,0.899793386,0.04573128,0.272404671,0.690181434
4659,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,현우 현주가 불쌍하다,0,5,0.029263195,0.07706856,0.913665235,0.050525695,0.22512573,0.744487941
4660,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,내가 본 시간이 왜 아깝죠. 진짜 별로다,3,3,0.028238462,0.085869327,0.932258248,0.045755707,0.249093145,0.756612897
4661,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,아니 김도균도 장미한테 계속 여지줬고 오영주도 이규빈한테 여지줬는데 왜들 현우랑 현주한테만 뭐라하는지ㅋㅋㅋ,0,0,0.033632889,0.121512152,0.862351179,0.061665561,0.307745665,0.615387499
4662,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,연애도 못해본 것들이 훈수는 오지게 둠 ㅋㅋㅋㅋㅋㅋㅋ 연애 못해봤으면 나처럼 가만히 있자...(눈물),0,0,0.448880762,0.351731867,0.179405749,0.590390325,0.430121064,0.086210996
4663,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,임현주 남자 앞에서 실실 쪼개면서 꼬리흔드는게 재섭음. 웃을 일도 아닌데 오바떨고 남자를 홀림.,0,4,0.73586154,0.16058217,0.132953092,0.671904683,0.361823499,0.102125905
4664,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",스포츠조선,2022-09-02,7,현우는 남자로선 진짜 꽝이다.도균이가 진국이다.진심.진심,2,10,0.609279692,0.152393535,0.179948598,0.430752635,0.335680157,0.175888315
4665,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,오로지 냄비가 무기인 오징어썩은 냄새나는 세균덩어리김 치 년 들,1,4,0.608367085,0.415742815,0.123329483,0.797576666,0.286971003,0.077550843
4666,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,연예인은 무슨ㅋㅋ 걍 저옷입고 술집가서 술이나 팔아라,4,10,0.398133337,0.419009924,0.225682944,0.595094919,0.472494572,0.071949415
4667,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,화사같은 얼굴이 어떻게 아이돌이고 연예인일 수 있지?,5,10,0.084351882,0.35665682,0.597630084,0.263142079,0.453160793,0.188227296
4668,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,화사 이번 무대 완전 성공~~~어쩌고해도 다른무대 다짜르고 실검1위 시선집중^^,3,5,0.03121697,0.08867579,0.911625087,0.041810069,0.232185096,0.777899981
4669,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,같은여자로 존나 창피하다먹고 살려고 하는건가,33,126,0.60375464,0.251285136,0.200982243,0.58480835,0.399100304,0.105276518
4670,"""[엑's 이슈] ""화사라 소화 가능""VS""선정적""…'2018 MAMA' 의상 두고 설전""",뉴시스,2022-09-02,7,"앞으로는 홍어무는 시상식이나 가요대전에 못나오게 해라. 2.3곡 내서 합산해 음윈상 타는 비히트곡 그룹.인성이 별로더라, 논란이 안되어 그렇지 .",3,21,0.129258856,0.431749433,0.404036522,0.469821781,0.396711439,0.147240639
